GM_WELL_ID,GM_RESULT,GM_CHEMICAL_VVL,GM_SAMP_COLLECTION_DATE,GM_RESULT_UNITS,GM_RESULT_MODIFIER,GM_REPORTING_LIMIT,GM_LATITUDE,GM_LONGITUDE,GM_WELL_CATEGORY,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_SCREEN_LENGTH_FT,GM_DATASET_NAME,GM_ALTWELL_ID1,GM_ALTWELL_ID2
SL18316736-WMU9-MW08,5.7,AS,9/25/19,UG/L,=,5,38.0310035,-122.0640959,Monitoring,,15,10,WB_CLEANUP,WMU9-MW08,WMU9-MW08
SL18244665-GW-23C,6.8,AS,9/25/19,UG/L,=,2,37.9422953,-122.3748326,Monitoring,,43.07,20,WB_CLEANUP,GW-23C,GW-23C
SL18316736-WMU4-MW19,7.6,AS,9/25/19,UG/L,=,1,38.0191192,-122.0575591,Monitoring,,1,5,WB_CLEANUP,WMU4-MW19,WMU4-MW19
SL18316736-WMU13-MW13,11,AS,9/25/19,UG/L,=,1,38.0312879,-122.0728172,Monitoring,,10,10,WB_CLEANUP,WMU13-MW13,WMU13-MW13
SL18316736-WMU13-MW12,12,AS,9/25/19,UG/L,=,5,38.0319921,-122.0729178,Monitoring,,10,10,WB_CLEANUP,WMU13-MW12,WMU13-MW12
SL18316736-WMU13-MW14,18,AS,9/25/19,UG/L,=,5,38.0306344,-122.071813,Monitoring,,15,10,WB_CLEANUP,WMU13-MW14,WMU13-MW14
SL18316736-WMU9-MW07,24,AS,9/25/19,UG/L,=,10,38.0303714,-122.0639586,Monitoring,,12,8,WB_CLEANUP,WMU9-MW07,WMU9-MW07
CA0707615_001_001,43,AS,9/25/19,UG/L,=,UNK,37.774567,-121.778214,Municipal,,0,10,DDW,CA0707615_001_001,WELL 01
SL18316736-T2S-MW06,43,AS,9/25/19,UG/L,=,1,38.02793,-122.071749,Monitoring,,2,10,WB_CLEANUP,T2S-MW06,T2S-MW06
SL18316736-T2S-MW05,140,AS,9/25/19,UG/L,=,5,38.0282876,-122.0723273,Monitoring,,2,10,WB_CLEANUP,T2S-MW05,T2S-MW05
SL18316736-MK-34AR,180,AS,9/25/19,UG/L,=,10,38.0295569,-122.0641723,Monitoring,,14.5,10,WB_CLEANUP,MK-34AR,MK-34AR
SL18316736-MK-28A,0,AS,9/26/19,UG/L,ND,10,38.031168,-122.064394,Monitoring,,17.2,10,WB_CLEANUP,MK-28A,MK-28A
SL18316736-MK-28A,0,AS,9/26/19,UG/L,ND,20,38.031168,-122.064394,Monitoring,,17.2,10,WB_CLEANUP,MK-28A,MK-28A
SL18316736-T2S-MW03,0,AS,9/26/19,UG/L,ND,5,38.0297079,-122.0753963,Monitoring,,6,10,WB_CLEANUP,T2S-MW03,T2S-MW03
SL18316736-T2S-MW01,3.6,AS,9/26/19,UG/L,=,5,38.030398,-122.0766586,Monitoring,,5,12,WB_CLEANUP,T2S-MW01,T2S-MW01
SL18316736-T2S-MW02,4.4,AS,9/26/19,UG/L,=,5,38.0301416,-122.0761608,Monitoring,,5,9.5,WB_CLEANUP,T2S-MW02,T2S-MW02
SL18316736-MK-24A,5.8,AS,9/26/19,UG/L,=,10,38.031534,-122.066464,Monitoring,,17.2,10,WB_CLEANUP,MK-24A,MK-24A
SL18316736-MK-25K,10,AS,9/26/19,UG/L,=,5,38.03301,-122.064802,Monitoring,,3.8,5,WB_CLEANUP,MK-25K,MK-25K
SL18316736-MK-26A,10,AS,9/26/19,UG/L,=,10,38.030749,-122.065331,Monitoring,,13.5,10,WB_CLEANUP,MK-26A,MK-26A
SL18316736-MK-24K,19,AS,9/26/19,UG/L,=,5,38.03162,-122.066462,Monitoring,,4,5,WB_CLEANUP,MK-24K,MK-24K
SL18316736-MK-39A,24,AS,9/26/19,UG/L,=,10,38.031299,-122.066002,Monitoring,,26.7,10,WB_CLEANUP,MK-39A,MK-39A
SL18316736-MK-41K,33,AS,9/26/19,UG/L,=,1,38.032108,-122.064886,Monitoring,,5.2,5,WB_CLEANUP,MK-41K,MK-41K
SL18316736-MK-25A,62,AS,9/26/19,UG/L,=,10,38.032994,-122.064832,Monitoring,,16,10,WB_CLEANUP,MK-25A,MK-25A
SL18316736-MK-28K,91,AS,9/26/19,UG/L,=,1,38.031143,-122.064384,Monitoring,,4.5,7,WB_CLEANUP,MK-28K,MK-28K
SL18316736-WMU32-MW21,220,AS,9/26/19,UG/L,=,10,38.0323034,-122.0793003,Monitoring,,4.18,10,WB_CLEANUP,WMU32-MW21,WMU32-MW21
SL18316736-WMU5-MW27A,0,AS,9/27/19,UG/L,ND,5,38.0272804,-122.0592082,Monitoring,,8.36,5,WB_CLEANUP,WMU5-MW27A,WMU5-MW27A
SL18316736-T1-A8,0,AS,9/27/19,UG/L,ND,5,38.02726,-122.056932,Monitoring,,3,10,WB_CLEANUP,T1-A8,T1-A8
SL18316736-T1-C3,0,AS,9/27/19,UG/L,ND,5,38.028198,-122.056231,Monitoring,,71.5,5,WB_CLEANUP,T1-C3,T1-C3
SL18316736-WMU5-MW27B,0,AS,9/27/19,UG/L,ND,5,38.0272858,-122.059213,Monitoring,,21.4,5,WB_CLEANUP,WMU5-MW27B,WMU5-MW27B
SL18316736-WMU5-MW09A,0.7,AS,9/27/19,UG/L,=,1,38.0277801,-122.0589175,Monitoring,,7.7,5,WB_CLEANUP,WMU5-MW09A,WMU5-MW09A
SL18316736-T1-C1,2.9,AS,9/27/19,UG/L,=,5,38.030563,-122.0650027,Monitoring,,59.5,5,WB_CLEANUP,T1-C1,T1-C1
SL18316736-MK-35AR,9.9,AS,9/27/19,UG/L,=,5,38.0291138,-122.0624157,Monitoring,,28,10,WB_CLEANUP,MK-35AR,MK-35AR
SL18316736-WCC-28SR,12,AS,9/27/19,UG/L,=,2,38.0294641,-122.0634329,Monitoring,,15,10,WB_CLEANUP,WCC-28SR,WCC-28SR
SL18316736-T1-C2,2.9,AS,9/30/19,UG/L,=,5,38.024892,-122.059457,Monitoring,,62,5,WB_CLEANUP,T1-C2,T1-C2
SL18244665-GW-10C,2.4,AS,10/1/19,UG/L,=,2,37.94571257,-122.3722745,Monitoring,,16.06,20,WB_CLEANUP,GW-10C,GW-10C
SL18244665-GW-6B-2,2.5,AS,10/1/19,UG/L,=,2,37.94493217,-122.3736841,Monitoring,,108.99,20,WB_CLEANUP,GW-6B-2,GW-6B-2
SL18244665-GW-10B,4.1,AS,10/1/19,UG/L,=,2,37.9424069,-122.3747428,Monitoring,,120.55,20,WB_CLEANUP,GW-10B,GW-10B
SL18316736-T2-A2,20,AS,10/1/19,UG/L,=,1,38.027646,-122.070946,Monitoring,,5,10,WB_CLEANUP,T2-A2,T2-A2
SL18244665-GW-7B,0,AS,10/3/19,UG/L,ND,2,37.94393562,-122.3671182,Monitoring,,121.01,16,WB_CLEANUP,GW-7B,GW-7B
SL18244665-GW-7B,1.1,AS,10/3/19,UG/L,ND,2,37.94393562,-122.3671182,Monitoring,,121.01,16,WB_CLEANUP,GW-7B,GW-7B
SL18244665-GW-7B,1.4,AS,10/3/19,UG/L,ND,2,37.94393562,-122.3671182,Monitoring,,121.01,16,WB_CLEANUP,GW-7B,GW-7B
SL18244665-GW-25C,2,AS,10/3/19,UG/L,ND,2,37.94153924,-122.3737241,Monitoring,,54.51,20,WB_CLEANUP,GW-25C,GW-25C
SL18316736-WCC-14M,5.9,AS,10/4/19,UG/L,=,10,38.031775,-122.071603,Monitoring,,34.25,12.25,WB_CLEANUP,WCC-14M,WCC-14M
SL18316736-WMU13-MW02,40,AS,10/4/19,UG/L,=,20,38.0313446,-122.071226,Monitoring,,6.24,5,WB_CLEANUP,WMU13-MW02,WMU13-MW02
SL18316736-SP-MW4A,50,AS,10/4/19,UG/L,=,10,38.0317704,-122.0715887,Monitoring,,3,10,WB_CLEANUP,SP-MW4A,SP-MW4A
SL18316736-MK-20AR,9.4,AS,10/7/19,UG/L,=,10,38.0389415,-122.0789589,Monitoring,,5,10,WB_CLEANUP,MK-20AR,MK-20AR
SL18316736-WCC-11S,10,AS,10/7/19,UG/L,=,20,38.0384732,-122.0763022,Monitoring,,10,10,WB_CLEANUP,WCC-11S,WCC-11S
SL18316736-MK-19B,14,AS,10/7/19,UG/L,=,10,38.035501,-122.071863,Monitoring,,38.5,5,WB_CLEANUP,MK-19B,MK-19B
SL18316736-WCC-12S,21,AS,10/7/19,UG/L,=,20,38.0356945,-122.0720187,Monitoring,,10,10,WB_CLEANUP,WCC-12S,WCC-12S
SL18244665-GW-40C,0,AS,10/8/19,UG/L,ND,2,37.94562252,-122.3729223,Monitoring,,31.84,15,WB_CLEANUP,GW-40C,GW-40C
SL18316736-WMU2-MW03,0,AS,10/8/19,UG/L,ND,1,38.0132702,-122.0645895,Monitoring,,30,10,WB_CLEANUP,WMU2-MW03,WMU2-MW03
SL18316736-WMU1-MW03,1.3,AS,10/8/19,UG/L,=,1,38.0116479,-122.0626032,Monitoring,,105,10,WB_CLEANUP,WMU1-MW03,WMU1-MW03
SL18316736-CHW-23,1.4,AS,10/8/19,UG/L,=,1,38.0111535,-122.0628819,Monitoring,,93,10,WB_CLEANUP,CHW-23,CHW-23
SL18244665-GW-40C,1.9,AS,10/8/19,UG/L,ND,2,37.94562252,-122.3729223,Monitoring,,31.84,15,WB_CLEANUP,GW-40C,GW-40C
SL18244665-GW-40C,2.2,AS,10/8/19,UG/L,=,2,37.94562252,-122.3729223,Monitoring,,31.84,15,WB_CLEANUP,GW-40C,GW-40C
SL18316736-CHW-18,3.4,AS,10/8/19,UG/L,=,1,38.019015,-122.064788,Monitoring,,25,15,WB_CLEANUP,CHW-18,CHW-18
SL18316736-WMU2-MW02,4.4,AS,10/8/19,UG/L,=,1,38.0134779,-122.0643558,Monitoring,,46.45,20,WB_CLEANUP,WMU2-MW02,WMU2-MW02
SL18244665-GW-6C-1,10.8,AS,10/8/19,UG/L,=,2,37.94450788,-122.3737154,Monitoring,,23.29,20,WB_CLEANUP,GW-6C-1,GW-6C-1
SL18316736-CHW-17,21,AS,10/8/19,UG/L,=,1,38.018056,-122.064889,Monitoring,,30,15,WB_CLEANUP,CHW-17,CHW-17
L10009353957-GW-78A,0,AS,10/9/19,UG/L,ND,30,37.94763982,-122.3799746,Monitoring,,4.41,9.5,WB_CLEANUP,GW-78A,GW-78A
L10009353957-GW-77A,0,AS,10/9/19,UG/L,ND,30,37.95000848,-122.380177,Monitoring,,5.17,9.5,WB_CLEANUP,GW-77A,GW-77A
SL18316736-CHW-19,2.3,AS,10/9/19,UG/L,=,1,38.0181208,-122.0669559,Monitoring,,20,15,WB_CLEANUP,CHW-19,CHW-19
L10009353957-GW-77A,5.3,AS,10/9/19,UG/L,=,2,37.95000848,-122.380177,Monitoring,,5.17,9.5,WB_CLEANUP,GW-77A,GW-77A
L10009353957-GW-78A,10.1,AS,10/9/19,UG/L,=,2,37.94763982,-122.3799746,Monitoring,,4.41,9.5,WB_CLEANUP,GW-78A,GW-78A
L10009353957-GW-63C,0,AS,10/10/19,UG/L,ND,30,37.95392247,-122.3786384,Monitoring,,30.67,10,WB_CLEANUP,GW-63C,GW-63C
L10009353957-GW-63C,1.6,AS,10/10/19,UG/L,ND,2,37.95392247,-122.3786384,Monitoring,,30.67,10,WB_CLEANUP,GW-63C,GW-63C
L10009353957-GW-38C,12.3,AS,10/10/19,UG/L,=,2,37.95391455,-122.3756007,Monitoring,,29.1,5,WB_CLEANUP,GW-38C,GW-38C
L10009353957-GW-38C,16.7,AS,10/10/19,UG/L,ND,30,37.95391455,-122.3756007,Monitoring,,29.1,5,WB_CLEANUP,GW-38C,GW-38C
SL18316736-T1-A12,41,AS,10/10/19,UG/L,=,20,38.034058,-122.06968,Monitoring,,2.8,9.7,WB_CLEANUP,T1-A12,T1-A12
CA0707573_001_001,10,AS,10/14/19,UG/L,=,UNK,38.001864,-121.627781,Municipal,,0,10,DDW,CA0707573_001_001,EAST WELL
CA0707573_002_002,10,AS,10/14/19,UG/L,=,UNK,38.001824,-121.627936,Municipal,,0,10,DDW,CA0707573_002_002,WEST WELL
L10009353957-GW-38A,14,AS,10/15/19,UG/L,=,2,37.95391483,-122.3756621,Monitoring,,3.69,15,WB_CLEANUP,GW-38A,GW-38A
L10009353957-GW-38A,20.1,AS,10/15/19,UG/L,ND,30,37.95391483,-122.3756621,Monitoring,,3.69,15,WB_CLEANUP,GW-38A,GW-38A
L10009353957-GW-31A,0,AS,10/17/19,UG/L,ND,30,37.95392553,-122.3741854,Monitoring,,4.6,15.5,WB_CLEANUP,GW-31A,GW-31A
L10009353957-GW-31A,3.6,AS,10/17/19,UG/L,=,2,37.95392553,-122.3741854,Monitoring,,4.6,15.5,WB_CLEANUP,GW-31A,GW-31A
L10001821202-MW-228,0,AS,10/22/19,UG/L,ND,50,38.037225,-122.235907,Monitoring,100.5,65,30,WB_CLEANUP,MW-228,MW-228
L10001821202-MW-9A-1,0,AS,10/22/19,UG/L,ND,50,38.034783,-122.233992,Monitoring,28.18,5.5,20,WB_CLEANUP,MW-9A-1,MW-9A-1
L10001821202-MW-7-28,0,AS,10/22/19,UG/L,ND,50,38.035674,-122.236867,Monitoring,49.9,28.5,20,WB_CLEANUP,MW-7-28,MW-7-28
L10009353957-GW-3C-1,0,AS,10/23/19,UG/L,ND,30,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,0,AS,10/23/19,UG/L,ND,30,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,0,AS,10/23/19,UG/L,ND,10,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,0,AS,10/23/19,UG/L,ND,2,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3C-1,2.8,AS,10/23/19,UG/L,=,2,37.95129664,-122.3799374,Monitoring,,26.68,15.5,WB_CLEANUP,GW-3C-1,GW-3C-1
L10009353957-GW-3A-2,0,AS,10/24/19,UG/L,ND,30,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,0,AS,10/24/19,UG/L,ND,30,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,0,AS,10/24/19,UG/L,ND,30,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,0,AS,10/24/19,UG/L,ND,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,12.1,AS,10/24/19,UG/L,=,10,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,12.9,AS,10/24/19,UG/L,=,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10001821202-MW-189,0,AS,10/25/19,UG/L,ND,250,38.0471556,-122.2618389,Monitoring,14.61,2.5,9,WB_CLEANUP,MW-189,MW-189
L10001821202-MW-24B,0,AS,10/28/19,UG/L,ND,250,38.0445222,-122.2616083,Monitoring,22.55,17.5,5.5,WB_CLEANUP,MW-24B,MW-24B
L10001821202-MW-192,0,AS,10/28/19,UG/L,ND,50,38.0447139,-122.2617417,Monitoring,10.39,2.5,8,WB_CLEANUP,MW-192,MW-192
L10001821202-MW-215,0,AS,10/28/19,UG/L,ND,250,38.0450974,-122.2619702,Monitoring,,15,10,WB_CLEANUP,MW-215,MW-215
L10001821202-MW-215,0,AS,10/28/19,UG/L,ND,500,38.0450974,-122.2619702,Monitoring,,15,10,WB_CLEANUP,MW-215,MW-215
L10001821202-MW-24A,0,AS,10/28/19,UG/L,ND,250,38.0445444,-122.261625,Monitoring,10.81,3,8.2,WB_CLEANUP,MW-24A,MW-24A
L10001821202-MW-157,0,AS,10/28/19,UG/L,ND,250,38.0463333,-122.2619222,Monitoring,26.34,18.8,5,WB_CLEANUP,MW-157,MW-157
L10001821202-MW-161,0,AS,10/29/19,UG/L,ND,500,38.0425528,-122.2623917,Monitoring,19.8,14.8,5,WB_CLEANUP,MW-161,MW-161
L10001821202-MW-158,0,AS,10/29/19,UG/L,ND,500,38.0432028,-122.2622528,Monitoring,11.11,4,7,WB_CLEANUP,MW-158,MW-158
L10001821202-MW-160,0,AS,10/29/19,UG/L,ND,500,38.0425583,-122.2623917,Monitoring,9.89,4.5,5,WB_CLEANUP,MW-160,MW-160
L10001821202-MW-160,0,AS,10/29/19,UG/L,ND,500,38.0425583,-122.2623917,Monitoring,9.89,4.5,5,WB_CLEANUP,MW-160,MW-160
L10001821202-MW-165,0,AS,10/29/19,UG/L,ND,500,38.044175,-122.2621167,Monitoring,11.84,3,7,WB_CLEANUP,MW-165,MW-165
L10001821202-MW-195,0,AS,10/29/19,UG/L,ND,250,38.04215,-122.2621806,Monitoring,9.51,3,6.5,WB_CLEANUP,MW-195,MW-195
L10001821202-MW-159,0,AS,10/29/19,UG/L,ND,500,38.0432167,-122.2622528,Monitoring,22.74,14.5,5,WB_CLEANUP,MW-159,MW-159
L10001821202-MW-194,0,AS,10/29/19,UG/L,ND,250,38.0437889,-122.2621583,Monitoring,13.07,2.5,7,WB_CLEANUP,MW-194,MW-194
L10001821202-MW-166,0,AS,10/29/19,UG/L,ND,500,38.0441694,-122.2621306,Monitoring,22.02,14,5,WB_CLEANUP,MW-166,MW-166
L10001821202-MW-193,0,AS,10/29/19,UG/L,ND,500,38.0445306,-122.2620694,Monitoring,12.89,3,6,WB_CLEANUP,MW-193,MW-193
L10001821202-MW-221,0,AS,10/29/19,UG/L,ND,500,38.0447381,-122.2620335,Monitoring,,3,8,WB_CLEANUP,MW-221,MW-221
SL0601366596-ABW-MW33,4.7,AS,10/29/19,UG/L,=,1,38.03345336,-122.1202627,Monitoring,,8.03,1,WB_CLEANUP,ABW-MW33,ABW-MW33
SL0601366596-ABW-MW30,13,AS,10/29/19,UG/L,=,1,38.03237007,-122.1205455,Monitoring,,8.01,8,WB_CLEANUP,ABW-MW30,ABW-MW30
L10009353957-GW-61A-3,0,AS,10/31/19,UG/L,ND,30,37.946677,-122.365392,Monitoring,,12,5,WB_CLEANUP,GW-61A-3,GW-61A-3
L10009353957-GW-61C-2,0,AS,10/31/19,UG/L,ND,30,37.94668249,-122.3654073,Monitoring,,39.61,10,WB_CLEANUP,GW-61C-2,GW-61C-2
L10009353957-GW-61A-3,1.9,AS,10/31/19,UG/L,ND,2,37.946677,-122.365392,Monitoring,,12,5,WB_CLEANUP,GW-61A-3,GW-61A-3
L10009353957-GW-61C-2,4.5,AS,10/31/19,UG/L,=,2,37.94668249,-122.3654073,Monitoring,,39.61,10,WB_CLEANUP,GW-61C-2,GW-61C-2
L10009353957-CW-6,0,AS,11/14/19,UG/L,ND,30,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,0,AS,11/14/19,UG/L,ND,30,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,0,AS,11/14/19,UG/L,ND,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-9,0,AS,11/14/19,UG/L,ND,30,37.94450448,-122.3757654,Monitoring,,,,WB_CLEANUP,CW-9,CW-9
L10009353957-CW-7,0,AS,11/14/19,UG/L,ND,30,37.94969018,-122.3803849,Monitoring,,,,WB_CLEANUP,CW-7,CW-7
L10009353957-CW-7,2.7,AS,11/14/19,UG/L,=,2,37.94969018,-122.3803849,Monitoring,,,,WB_CLEANUP,CW-7,CW-7
L10009353957-CW-6,2.8,AS,11/14/19,UG/L,=,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-6,3.3,AS,11/14/19,UG/L,=,2,37.95141883,-122.3802286,Monitoring,,,,WB_CLEANUP,CW-6,CW-6
L10009353957-CW-9,8.8,AS,11/14/19,UG/L,=,2,37.94450448,-122.3757654,Monitoring,,,,WB_CLEANUP,CW-9,CW-9
CA0707615_001_001,38,AS,11/21/19,UG/L,=,UNK,37.774567,-121.778214,Municipal,,0,10,DDW,CA0707615_001_001,WELL 01
SL18244665-C,0,AS,12/2/19,UG/L,ND,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,0,AS,12/2/19,UG/L,ND,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-A,1.7,AS,12/2/19,UG/L,ND,2,37.94166758,-122.372765,Do Not Include,,,,WB_CLEANUP,A,A
SL18244665-A,1.9,AS,12/2/19,UG/L,ND,2,37.94166758,-122.372765,Do Not Include,,,,WB_CLEANUP,A,A
SL18244665-B2,2.1,AS,12/2/19,UG/L,=,2,37.94419998,-122.3719496,Do Not Include,,,,WB_CLEANUP,B2,B2
SL18244665-B2,2.4,AS,12/2/19,UG/L,=,2,37.94419998,-122.3719496,Do Not Include,,,,WB_CLEANUP,B2,B2
SL18244665-A-B3,2.5,AS,12/2/19,UG/L,=,2,37.94257319,-122.373758,Do Not Include,,,,WB_CLEANUP,A-B3,A-B3
SL18244665-C,2.7,AS,12/2/19,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-A-B3,2.8,AS,12/2/19,UG/L,=,2,37.94257319,-122.373758,Do Not Include,,,,WB_CLEANUP,A-B3,A-B3
SL18244665-C2,3.1,AS,12/2/19,UG/L,=,2,37.94344026,-122.3737015,Do Not Include,,,,WB_CLEANUP,C2,C2
SL18244665-C,3.2,AS,12/2/19,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,3.3,AS,12/2/19,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C,3.4,AS,12/2/19,UG/L,=,2,37.9432882,-122.3733548,Do Not Include,,,,WB_CLEANUP,C,C
SL18244665-C2,3.4,AS,12/2/19,UG/L,=,2,37.94344026,-122.3737015,Do Not Include,,,,WB_CLEANUP,C2,C2
SL18244665-D,5.5,AS,12/2/19,UG/L,=,2,37.94352718,-122.3739543,Do Not Include,,,,WB_CLEANUP,D,D
SL18244665-E,5.7,AS,12/2/19,UG/L,=,2,37.94426529,-122.3740652,Do Not Include,,,,WB_CLEANUP,E,E
SL18244665-D,6.1,AS,12/2/19,UG/L,=,2,37.94352718,-122.3739543,Do Not Include,,,,WB_CLEANUP,D,D
SL18244665-F,7.1,AS,12/2/19,UG/L,=,2,37.94450448,-122.3757654,Do Not Include,,,,WB_CLEANUP,F,F
SL18244665-E,7.3,AS,12/2/19,UG/L,=,2,37.94426529,-122.3740652,Do Not Include,,,,WB_CLEANUP,E,E
SL18244665-F,8.9,AS,12/2/19,UG/L,=,2,37.94450448,-122.3757654,Do Not Include,,,,WB_CLEANUP,F,F
SL20275893-MW-20,5.7,AS,12/10/19,UG/L,=,1,38.02930026,-122.110364,Monitoring,,7.5,5,WB_CLEANUP,MW-20,MW-20
SL20275893-MW-46,6.1,AS,12/11/19,UG/L,=,1,38.03594615,-122.1173894,Monitoring,,16,5,WB_CLEANUP,MW-46,MW-46
SL20275893-MW-48,12,AS,12/11/19,UG/L,=,1,38.03649883,-122.1155929,Monitoring,,15,5,WB_CLEANUP,MW-48,MW-48
SL20275893-MW-62R,42,AS,12/11/19,UG/L,=,1,38.03607573,-122.1134148,Monitoring,,13.5,5,WB_CLEANUP,MW-62R,MW-62R
SL20275893-MW-14A,2.4,AS,12/12/19,UG/L,=,1,38.02765909,-122.1106684,Monitoring,,3,10,WB_CLEANUP,MW-14A,MW-14A
SL20275893-MW-8A,3.8,AS,12/12/19,UG/L,=,1,38.02852517,-122.1093853,Monitoring,,8.5,10,WB_CLEANUP,MW-8A,MW-8A
SL20275893-MW-16,4.9,AS,12/12/19,UG/L,=,1,38.03634921,-122.1166074,Monitoring,,10.5,5,WB_CLEANUP,MW-16,MW-16
SL20275893-MW-57,16,AS,12/14/19,UG/L,=,1,38.03200307,-122.1122878,Monitoring,,10,10,WB_CLEANUP,MW-57,MW-57
SL20275893-MW-18,230,AS,12/14/19,UG/L,=,1,38.03429645,-122.1125854,Monitoring,,7.5,5,WB_CLEANUP,MW-18,MW-18
CA0707615_001_001,37,AS,12/18/19,UG/L,=,UNK,37.774567,-121.778214,Municipal,,0,10,DDW,CA0707615_001_001,WELL 01
CA0706028_002_002,2,AS,12/19/19,UG/L,<,UNK,37.967863,-121.661287,Municipal,,0,0,DDW,CA0706028_002_002,SOUTH WELL
CA0707573_001_001,10,AS,1/13/20,UG/L,=,UNK,38.001864,-121.627781,Municipal,,0,10,DDW,CA0707573_001_001,EAST WELL
CA0707573_002_002,11,AS,1/13/20,UG/L,=,UNK,38.001824,-121.627936,Municipal,,0,10,DDW,CA0707573_002_002,WEST WELL
SL18236654-654C,0,AS,1/22/20,UG/L,ND,2.1,37.94576263,-122.3886261,Monitoring,,25,10,WB_CLEANUP,654C,654C
SL18236654-679C,3.5,AS,1/22/20,UG/L,=,2.1,37.94573975,-122.3852005,Monitoring,,40,10,WB_CLEANUP,679C,679C
SL18236654-654C,3.8,AS,1/22/20,UG/L,=,2.1,37.94576263,-122.3886261,Monitoring,,25,10,WB_CLEANUP,654C,654C
SL18236654-655C,4,AS,1/22/20,UG/L,=,2.1,37.94467926,-122.3855286,Monitoring,,30,10,WB_CLEANUP,655C,655C
SL18236654-587C,5.5,AS,1/22/20,UG/L,=,2.1,37.94516754,-122.3886719,Monitoring,,50,10,WB_CLEANUP,587C,587C
SL18236654-506C,2.3,AS,1/23/20,UG/L,=,2.1,37.94524384,-122.3832016,Monitoring,,33,6,WB_CLEANUP,506C,506C
SL18236654-680C,3.3,AS,1/23/20,UG/L,=,2.1,37.94363022,-122.3852463,Monitoring,,30,10,WB_CLEANUP,680C,680C
SL18236654-251C,4.7,AS,1/23/20,UG/L,=,2.1,37.94239044,-122.3840103,Monitoring,,43,10,WB_CLEANUP,251C,251C
SL18236654-678C,10.2,AS,1/23/20,UG/L,=,2.1,37.94602585,-122.3831787,Monitoring,,57,10,WB_CLEANUP,678C,678C
SL18236654-674C,10.7,AS,1/24/20,UG/L,=,2.1,37.94710922,-122.3907242,Monitoring,,31,9,WB_CLEANUP,674C,674C
SL18236654-551A,3.6,AS,1/27/20,UG/L,=,2.1,37.94617081,-122.3806763,Monitoring,,2,10,WB_CLEANUP,551A,551A
SL18236654-232A,6.4,AS,1/27/20,UG/L,=,2.1,37.94765472,-122.3803787,Monitoring,,3,10,WB_CLEANUP,232A,232A
SL18236654-552A,8.1,AS,1/27/20,UG/L,=,2.1,37.94214249,-122.3795242,Monitoring,,3.5,10,WB_CLEANUP,552A,552A
SL18236654-233A,28.1,AS,1/27/20,UG/L,=,2.1,37.94710159,-122.3777008,Monitoring,,2.5,10,WB_CLEANUP,233A,233A
L10009353957-GW-3A-2,0,AS,1/28/20,UG/L,ND,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,17.7,AS,1/28/20,UG/L,=,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
L10009353957-GW-3A-2,18.3,AS,1/28/20,UG/L,=,2,37.951401,-122.3799,Monitoring,,7.63,10,WB_CLEANUP,GW-3A-2,GW-3A-2
